nome,host_name,bairro_group,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
Outros,Outros,Manhattan,Private room,95,1,1,0.02,1,0
Outros,Outros,Brooklyn,Private room,45,3,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,231,2,13,3.42,327,331
Outros,Outros,Manhattan,Entire home/apt,170,1,127,3.61,1,1
Outros,Outros,Queens,Private room,59,1,62,2.91,1,54
Outros,Outros,Manhattan,Entire home/apt,250,3,0,0.72,1,259
Outros,Outros,Manhattan,Entire home/apt,390,3,72,5.31,1,79
Outros,Outros,Manhattan,Entire home/apt,259,8,17,0.17,1,343
Outros,Outros,Manhattan,Entire home/apt,120,1,0,0.72,1,1
Outros,Outros,Brooklyn,Private room,99,2,8,0.25,2,88
Outros,Outros,Manhattan,Entire home/apt,232,10,2,0.03,1,234
Outros,Outros,Manhattan,Private room,40,4,1,0.02,1,0
Outros,Outros,Staten Island,Entire home/apt,75,3,19,0.28,1,258
Outros,Outros,Brooklyn,Entire home/apt,95,2,40,3.32,1,0
Outros,Outros,Brooklyn,Entire home/apt,115,5,1,0.02,1,0
Outros,Outros,Manhattan,Private room,200,2,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,69,2,0,0.72,2,5
Outros,Outros,Manhattan,Entire home/apt,199,6,41,0.47,1,36
Outros,Outros,Manhattan,Entire home/apt,210,3,0,0.72,1,0
Outros,Outros,Manhattan,Shared room,35,14,8,1.31,28,322
Outros,Outros,Manhattan,Private room,500,1,0,0.72,1,173
Outros,Outros,Manhattan,Entire home/apt,199,2,0,0.72,1,0
Outros,Outros,Manhattan,Private room,75,3,14,0.29,3,20
Outros,Outros,Manhattan,Entire home/apt,110,30,0,0.72,1,102
Outros,Outros,Manhattan,Entire home/apt,190,3,13,2.36,3,115
Outros,Outros,Brooklyn,Entire home/apt,122,13,1,0.77,1,12
Outros,Outros,Brooklyn,Private room,50,2,22,2.48,8,362
Outros,Outros,Brooklyn,Private room,50,2,5,0.56,1,0
Outros,Outros,Manhattan,Entire home/apt,178,30,1,0.12,33,327
Outros,Outros,Brooklyn,Private room,55,3,15,0.81,1,66
Outros,Outros,Manhattan,Private room,120,2,37,1.33,2,304
Outros,Outros,Queens,Private room,50,2,5,0.25,5,344
Outros,Outros,Manhattan,Entire home/apt,150,1,65,1.56,1,186
Outros,Outros,Manhattan,Shared room,75,2,8,0.52,1,0
Outros,Outros,Brooklyn,Private room,87,2,4,0.32,5,330
Outros,Outros,Brooklyn,Private room,64,30,0,0.72,14,338
Outros,Outros,Brooklyn,Private room,196,3,5,0.65,1,35
Outros,Outros,Manhattan,Entire home/apt,150,5,1,0.02,1,0
Outros,Outros,Manhattan,Private room,100,2,73,4.98,2,68
Outros,Outros,Brooklyn,Private room,39,3,33,1.03,4,146
Outros,Outros,Manhattan,Entire home/apt,180,3,0,0.72,1,4
Outros,Outros,Brooklyn,Private room,49,10,7,0.14,1,281
Outros,Outros,Manhattan,Entire home/apt,300,1,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,400,6,5,0.1,1,85
Outros,Outros,Brooklyn,Private room,75,1,14,7.12,1,0
Outros,Outros,Queens,Private room,65,1,11,3.24,1,9
Outros,Outros,Manhattan,Entire home/apt,129,2,8,1.18,3,15
Outros,Outros,Brooklyn,Entire home/apt,104,1,28,6.13,1,174
Outros,Outros,Manhattan,Entire home/apt,325,4,6,0.12,1,0
Outros,Outros,Brooklyn,Entire home/apt,250,28,4,0.09,1,0
Outros,Outros,Brooklyn,Private room,52,3,3,3.0,1,68
Outros,Outros,Brooklyn,Entire home/apt,329,2,15,0.98,2,0
Outros,Outros,Brooklyn,Private room,50,3,3,0.21,2,0
Outros,Outros,Queens,Private room,65,7,40,1.51,5,148
Outros,Outros,Manhattan,Entire home/apt,99,3,106,1.43,1,331
Outros,Outros,Brooklyn,Entire home/apt,185,30,10,0.53,4,323
Outros,Outros,Manhattan,Entire home/apt,80,4,6,0.59,1,56
Outros,Outros,Manhattan,Entire home/apt,300,2,7,0.21,1,0
Outros,Outros,Manhattan,Entire home/apt,175,3,3,0.46,1,0
Outros,Outros,Brooklyn,Entire home/apt,200,3,1,0.68,1,11
Outros,Outros,Brooklyn,Private room,96,30,1,0.1,2,333
Outros,Outros,Brooklyn,Private room,60,1,9,0.46,1,0
Outros,Outros,Manhattan,Entire home/apt,200,1,46,2.36,1,0
Outros,Outros,Manhattan,Entire home/apt,395,5,1,0.37,1,363
Outros,Outros,Staten Island,Entire home/apt,199,1,36,2.51,3,171
Outros,Outros,Manhattan,Entire home/apt,166,14,18,0.3,1,48
Outros,Outros,Brooklyn,Private room,65,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,100,1,1,0.02,5,0
Outros,Outros,Brooklyn,Shared room,26,20,2,0.75,2,49
Outros,Outros,Manhattan,Entire home/apt,220,3,12,0.98,1,43
Outros,Outros,Queens,Entire home/apt,85,2,59,2.69,1,36
Outros,Outros,Manhattan,Private room,136,3,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,95,2,24,1.08,1,0
Outros,Outros,Manhattan,Entire home/apt,199,2,12,2.83,3,110
Outros,Outros,Brooklyn,Private room,110,3,18,1.96,2,234
Outros,Outros,Brooklyn,Entire home/apt,150,2,213,2.87,1,288
Outros,Outros,Manhattan,Entire home/apt,199,2,54,0.72,1,322
Outros,Outros,Brooklyn,Private room,90,4,26,2.88,2,0
Outros,Outros,Brooklyn,Entire home/apt,140,3,15,2.76,2,240
Outros,Outros,Queens,Private room,80,1,68,4.81,6,153
Outros,Outros,Manhattan,Entire home/apt,153,1,4,0.27,17,216
Outros,Outros,Brooklyn,Private room,40,30,0,0.72,1,365
Outros,Outros,Manhattan,Shared room,65,3,1,1.0,6,353
Outros,Outros,Manhattan,Private room,109,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,90,2,1,0.04,1,0
Outros,Outros,Manhattan,Private room,179,3,69,1.8,1,104
Outros,Outros,Brooklyn,Private room,169,1,12,0.62,17,364
Outros,Outros,Manhattan,Private room,69,2,22,0.64,2,7
Outros,Outros,Manhattan,Entire home/apt,396,2,8,2.12,327,289
Outros,Outros,Queens,Private room,26,30,0,0.72,103,233
Outros,Outros,Manhattan,Entire home/apt,99,3,10,0.51,2,0
Outros,Outros,Brooklyn,Private room,55,1,2,0.27,1,0
Outros,Outros,Manhattan,Entire home/apt,135,3,4,0.13,1,0
Outros,Outros,Brooklyn,Entire home/apt,78,7,3,0.17,4,237
Outros,Outros,Manhattan,Entire home/apt,225,5,24,0.96,1,42
Outros,Outros,Queens,Entire home/apt,113,2,51,3.26,1,41
Outros,Outros,Brooklyn,Private room,45,7,1,0.04,1,0
Outros,Outros,Queens,Private room,65,1,3,0.47,1,0
Outros,Outros,Manhattan,Entire home/apt,300,1,6,0.06,3,115
Outros,Outros,Brooklyn,Private room,50,21,0,0.72,1,0
Outros,Outros,Manhattan,Private room,40,2,59,1.9,1,39
Outros,Outros,Manhattan,Entire home/apt,199,5,0,0.72,1,0
Outros,Outros,Manhattan,Private room,175,3,85,1.65,1,0
Outros,Outros,Brooklyn,Entire home/apt,97,3,62,1.23,1,326
Outros,Outros,Brooklyn,Private room,40,1,0,0.72,1,364
Outros,Outros,Brooklyn,Entire home/apt,129,1,28,5.22,1,93
Outros,Outros,Manhattan,Entire home/apt,150,30,1,0.03,31,339
Outros,Outros,Brooklyn,Private room,80,1,5,0.24,2,0
Outros,Outros,Brooklyn,Entire home/apt,300,2,33,0.86,2,76
Outros,Outros,Brooklyn,Entire home/apt,199,2,4,0.3,1,93
Outros,Outros,Manhattan,Entire home/apt,299,29,0,0.72,96,311
Outros,Outros,Brooklyn,Entire home/apt,395,4,9,0.25,1,10
Outros,Outros,Brooklyn,Private room,100,3,8,0.61,1,0
Outros,Outros,Bronx,Private room,80,1,1,1.0,1,2
Outros,Outros,Brooklyn,Entire home/apt,275,2,2,0.19,1,0
Outros,Outros,Bronx,Private room,60,2,1,0.16,1,363
Outros,Outros,Bronx,Private room,34,2,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,45,14,9,0.19,2,0
Outros,Outros,Brooklyn,Private room,55,2,41,1.25,4,83
Outros,Outros,Manhattan,Entire home/apt,99,4,26,0.49,1,0
Outros,Outros,Manhattan,Entire home/apt,189,4,25,0.48,1,191
Outros,Outros,Manhattan,Entire home/apt,650,5,7,0.09,2,90
Outros,Outros,Brooklyn,Entire home/apt,80,1,53,3.02,3,363
Outros,Outros,Brooklyn,Entire home/apt,86,14,1,0.04,3,349
Outros,Outros,Manhattan,Private room,65,1,0,0.72,1,0
Outros,Outros,Queens,Private room,35,4,76,1.07,1,5
Outros,Outros,Manhattan,Private room,60,30,0,0.72,32,317
Outros,Outros,Manhattan,Entire home/apt,120,2,2,0.05,1,0
Outros,Outros,Manhattan,Entire home/apt,175,1,1,0.16,1,0
Outros,Outros,Manhattan,Entire home/apt,1200,3,0,0.72,1,51
Outros,Outros,Brooklyn,Entire home/apt,395,3,60,1.29,3,17
Outros,Outros,Manhattan,Shared room,209,3,0,0.72,1,30
Outros,Outros,Brooklyn,Private room,75,3,49,4.18,1,71
Outros,Outros,Brooklyn,Private room,100,8,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,115,3,1,0.02,1,0
Outros,Outros,Brooklyn,Private room,39,30,0,0.72,5,221
Outros,Outros,Manhattan,Private room,270,5,2,0.32,4,364
Outros,Outros,Manhattan,Entire home/apt,295,3,9,0.64,1,88
Outros,Outros,Brooklyn,Private room,45,30,0,0.72,11,354
Outros,Outros,Queens,Entire home/apt,100,2,91,3.08,1,65
Outros,Outros,Brooklyn,Entire home/apt,125,3,4,0.13,1,0
Outros,Outros,Brooklyn,Entire home/apt,75,7,15,0.23,1,178
Outros,Outros,Queens,Private room,47,30,4,0.07,1,157
Outros,Outros,Queens,Entire home/apt,120,1,1,0.02,2,0
Outros,Outros,Brooklyn,Entire home/apt,90,7,0,0.72,1,0
Outros,Outros,Queens,Private room,169,3,27,0.78,6,256
Outros,Outros,Manhattan,Entire home/apt,99,30,55,3.5,1,63
Outros,Outros,Manhattan,Private room,79,1,7,0.21,1,0
Outros,Outros,Bronx,Private room,200,3,0,0.72,1,83
Outros,Outros,Brooklyn,Entire home/apt,800,1,4,0.1,1,357
Outros,Outros,Brooklyn,Entire home/apt,525,2,1,0.03,4,189
Outros,Outros,Manhattan,Entire home/apt,125,5,2,0.08,1,0
Outros,Outros,Manhattan,Private room,60,2,16,1.75,2,0
Outros,Outros,Manhattan,Entire home/apt,145,30,5,0.23,3,177
Outros,Outros,Brooklyn,Entire home/apt,184,4,79,2.21,1,222
Outros,Outros,Brooklyn,Entire home/apt,190,4,105,1.62,1,328
Outros,Outros,Brooklyn,Private room,55,3,2,0.31,1,0
Outros,Outros,Brooklyn,Entire home/apt,149,3,1,1.0,1,170
Outros,Outros,Manhattan,Entire home/apt,169,3,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,128,2,23,1.75,7,10
Outros,Outros,Manhattan,Private room,37,4,4,1.05,1,88
Outros,Outros,Manhattan,Entire home/apt,299,1,13,5.91,4,0
Outros,Outros,Brooklyn,Private room,55,7,1,0.79,1,28
Outros,Outros,Manhattan,Entire home/apt,180,3,26,5.45,1,53
Outros,Outros,Manhattan,Entire home/apt,400,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,45,1,15,0.76,2,269
Outros,Outros,Brooklyn,Entire home/apt,87,6,39,0.47,2,258
Outros,Outros,Manhattan,Private room,180,1,7,0.27,1,0
Outros,Outros,Queens,Entire home/apt,160,3,29,0.59,3,179
Outros,Outros,Manhattan,Private room,150,2,5,0.22,1,0
Outros,Outros,Bronx,Private room,45,2,49,1.95,2,324
Outros,Outros,Manhattan,Entire home/apt,153,4,91,1.95,3,4
Outros,Outros,Brooklyn,Entire home/apt,180,5,1,0.26,1,0
Outros,Outros,Brooklyn,Private room,50,1,2,0.06,26,365
Outros,Outros,Manhattan,Entire home/apt,99,30,9,0.24,14,227
Outros,Outros,Brooklyn,Entire home/apt,190,2,0,0.72,1,128
Outros,Outros,Queens,Shared room,65,3,8,0.71,1,161
Outros,Outros,Brooklyn,Entire home/apt,150,5,68,1.07,1,202
Outros,Outros,Manhattan,Entire home/apt,75,8,6,0.94,1,232
Outros,Outros,Manhattan,Entire home/apt,76,14,2,0.05,1,0
Outros,Outros,Queens,Private room,47,2,40,0.81,3,311
Outros,Outros,Brooklyn,Entire home/apt,150,3,6,0.25,1,0
Outros,Outros,Manhattan,Entire home/apt,200,2,52,0.71,1,193
Outros,Outros,Brooklyn,Private room,88,4,7,0.14,5,0
Outros,Outros,Queens,Private room,80,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,51,1,45,1.35,4,351
Outros,Outros,Brooklyn,Private room,79,4,42,0.47,2,52
Outros,Outros,Brooklyn,Entire home/apt,145,3,41,1.0,1,0
Outros,Outros,Brooklyn,Entire home/apt,100,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,100,1,38,14.62,9,295
Outros,Outros,Manhattan,Entire home/apt,239,3,3,3.0,1,158
Outros,Outros,Staten Island,Shared room,75,2,1,0.1,7,37
Outros,Outros,Bronx,Private room,40,3,10,0.46,2,156
Outros,Outros,Brooklyn,Private room,35,4,7,1.17,1,20
Outros,Outros,Brooklyn,Private room,66,2,3,0.15,2,0
Outros,Outros,Brooklyn,Private room,45,7,8,1.16,2,0
Outros,Outros,Brooklyn,Private room,53,3,35,0.72,1,113
Outros,Outros,Manhattan,Private room,43,3,1,0.02,1,0
Outros,Outros,Brooklyn,Entire home/apt,130,2,10,1.95,2,96
Outros,Outros,Manhattan,Entire home/apt,130,2,23,0.85,1,14
Outros,Outros,Manhattan,Entire home/apt,199,3,10,0.7,2,365
Outros,Outros,Manhattan,Private room,150,2,4,1.05,1,0
Outros,Outros,Brooklyn,Private room,40,28,91,1.25,4,325
Outros,Outros,Brooklyn,Entire home/apt,227,1,17,0.31,1,362
Outros,Outros,Manhattan,Private room,75,2,24,0.44,1,321
Outros,Outros,Brooklyn,Private room,70,2,8,0.59,1,0
Outros,Outros,Manhattan,Entire home/apt,155,2,36,0.8,1,164
Outros,Outros,Manhattan,Entire home/apt,200,30,0,0.72,4,362
Outros,Outros,Manhattan,Entire home/apt,223,3,3,3.0,1,25
Outros,Outros,Manhattan,Entire home/apt,188,2,12,1.93,1,0
Outros,Outros,Manhattan,Entire home/apt,75,3,3,0.14,1,0
Outros,Outros,Brooklyn,Private room,80,3,10,0.45,7,341
Outros,Outros,Brooklyn,Private room,79,2,3,0.06,1,0
Outros,Outros,Brooklyn,Entire home/apt,119,1,3,0.3,1,0
Outros,Outros,Brooklyn,Private room,100,3,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,309,30,0,0.72,232,312
Outros,Outros,Manhattan,Private room,58,1,148,3.58,1,280
Outros,Outros,Manhattan,Entire home/apt,150,3,2,0.08,2,0
Outros,Outros,Brooklyn,Entire home/apt,110,2,38,5.43,2,294
Outros,Outros,Manhattan,Entire home/apt,250,7,6,0.33,1,0
Outros,Outros,Manhattan,Entire home/apt,395,7,0,0.72,1,0
Outros,Outros,Manhattan,Private room,90,20,1,0.05,1,0
Outros,Outros,Brooklyn,Private room,65,4,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,100,1,113,1.43,1,0
Outros,Outros,Brooklyn,Entire home/apt,230,2,1,1.0,1,15
Outros,Outros,Manhattan,Private room,55,1,4,0.97,1,1
Outros,Outros,Manhattan,Entire home/apt,180,1,130,2.98,1,328
Outros,Outros,Brooklyn,Entire home/apt,110,2,19,0.44,1,0
Outros,Outros,Queens,Private room,85,2,12,3.56,3,330
Outros,Outros,Manhattan,Entire home/apt,140,5,3,0.29,1,89
Outros,Outros,Brooklyn,Private room,80,1,3,0.11,1,0
Outros,Outros,Manhattan,Entire home/apt,278,2,8,0.32,1,0
Outros,Outros,Manhattan,Entire home/apt,360,30,0,0.72,65,364
Outros,Outros,Brooklyn,Private room,50,1,26,9.07,1,9
Outros,Outros,Manhattan,Private room,85,1,44,2.01,1,19
Outros,Outros,Brooklyn,Entire home/apt,300,5,14,0.22,1,188
Outros,Outros,Queens,Private room,60,2,2,2.0,1,326
Outros,Outros,Queens,Entire home/apt,100,3,93,3.03,1,12
Outros,Outros,Queens,Private room,45,1,448,9.63,5,166
Outros,Outros,Brooklyn,Entire home/apt,80,30,7,0.16,1,0
Outros,Outros,Queens,Entire home/apt,188,2,5,0.99,1,344
Outros,Outros,Brooklyn,Entire home/apt,450,1,2,0.52,1,204
Outros,Outros,Queens,Entire home/apt,166,4,31,3.52,1,280
Outros,Outros,Queens,Private room,42,30,3,0.86,23,311
Outros,Outros,Brooklyn,Private room,129,1,32,1.62,17,363
Outros,Outros,Queens,Entire home/apt,300,1,5,0.66,1,154
Outros,Outros,Manhattan,Entire home/apt,975,2,1,0.02,1,0
Outros,Outros,Brooklyn,Private room,34,2,24,3.16,3,204
Outros,Outros,Brooklyn,Entire home/apt,225,4,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,748,30,0,0.72,18,185
Outros,Outros,Manhattan,Entire home/apt,132,1,109,5.67,2,12
Outros,Outros,Manhattan,Entire home/apt,160,4,1,0.04,1,0
Outros,Outros,Manhattan,Private room,36,1,33,0.77,1,211
Outros,Outros,Brooklyn,Entire home/apt,100,3,12,0.5,1,4
Outros,Outros,Manhattan,Entire home/apt,250,30,0,0.72,2,221
Outros,Outros,Manhattan,Private room,69,2,13,0.62,9,112
Outros,Outros,Manhattan,Entire home/apt,118,1,7,0.42,1,0
Outros,Outros,Queens,Private room,40,1,15,1.34,1,361
Outros,Outros,Queens,Private room,85,3,0,0.72,1,88
Outros,Outros,Brooklyn,Private room,78,2,51,3.74,1,9
Outros,Outros,Queens,Entire home/apt,90,6,26,2.7,1,237
Outros,Outros,Brooklyn,Entire home/apt,115,2,76,1.3,1,283
Outros,Outros,Manhattan,Private room,55,3,66,3.05,1,251
Outros,Outros,Brooklyn,Private room,59,4,5,1.24,1,0
Outros,Outros,Manhattan,Entire home/apt,145,1,125,3.63,1,0
Outros,Outros,Queens,Private room,58,1,104,3.74,9,300
Outros,Outros,Brooklyn,Entire home/apt,96,3,22,2.59,1,58
Outros,Outros,Brooklyn,Private room,80,3,4,0.16,1,0
Outros,Outros,Manhattan,Entire home/apt,100,4,3,0.1,1,0
Outros,Outros,Manhattan,Entire home/apt,180,5,1,1.0,1,32
Outros,Outros,Brooklyn,Private room,67,4,72,0.76,3,0
Outros,Outros,Brooklyn,Private room,70,5,1,0.16,1,0
Outros,Outros,Brooklyn,Private room,99,2,1,1.0,3,8
Outros,Outros,Queens,Entire home/apt,146,2,7,5.0,2,89
Outros,Outros,Queens,Private room,50,7,0,0.72,1,0
Outros,Outros,Manhattan,Private room,95,1,0,0.72,1,158
Outros,Outros,Brooklyn,Entire home/apt,110,10,58,0.92,1,282
Outros,Outros,Manhattan,Shared room,50,1,8,0.56,1,89
Outros,Outros,Manhattan,Private room,50,3,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,300,3,2,0.21,1,343
Outros,Outros,Brooklyn,Private room,79,2,2,1.02,2,5
Outros,Outros,Queens,Entire home/apt,150,13,4,0.64,1,121
Outros,Outros,Brooklyn,Private room,100,1,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,240,365,0,0.72,1,363
Outros,Outros,Manhattan,Private room,40,30,2,0.38,103,246
Outros,Outros,Queens,Entire home/apt,115,2,198,2.01,1,257
Outros,Outros,Brooklyn,Private room,65,1,47,5.53,2,29
Outros,Outros,Manhattan,Private room,80,2,49,3.37,3,178
Outros,Outros,Manhattan,Private room,110,1,188,5.87,1,158
Outros,Outros,Manhattan,Private room,139,2,24,0.5,1,20
Outros,Outros,Manhattan,Entire home/apt,145,2,220,2.97,1,268
Outros,Outros,Manhattan,Entire home/apt,175,29,1,0.45,96,290
Outros,Outros,Brooklyn,Entire home/apt,139,2,385,4.0,1,222
Outros,Outros,Manhattan,Private room,150,2,3,3.0,1,21
Outros,Outros,Brooklyn,Private room,50,7,7,0.12,1,364
Outros,Outros,Brooklyn,Private room,39,3,23,0.82,8,137
Outros,Outros,Manhattan,Entire home/apt,239,30,1,0.04,121,365
Outros,Outros,Brooklyn,Entire home/apt,135,3,5,0.71,3,17
Outros,Outros,Brooklyn,Private room,68,1,37,1.84,1,0
Outros,Outros,Bronx,Entire home/apt,99,3,2,2.0,1,52
Outros,Outros,Queens,Entire home/apt,155,1,59,7.6,2,287
Outros,Outros,Manhattan,Private room,129,2,13,0.27,1,176
Outros,Outros,Queens,Private room,36,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,50,3,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,120,1,4,0.12,1,0
Outros,Outros,Manhattan,Entire home/apt,150,4,1,0.05,1,6
Outros,Outros,Brooklyn,Private room,40,30,1,0.45,2,344
Outros,Outros,Brooklyn,Private room,75,3,5,0.15,1,145
Outros,Outros,Brooklyn,Private room,50,2,12,1.01,2,0
Outros,Outros,Manhattan,Entire home/apt,90,2,38,2.05,1,25
Outros,Outros,Brooklyn,Private room,50,3,0,0.72,1,92
Outros,Outros,Manhattan,Entire home/apt,150,2,25,0.55,1,0
Outros,Outros,Manhattan,Entire home/apt,250,4,2,0.03,2,0
Outros,Outros,Manhattan,Entire home/apt,125,2,9,0.34,1,0
Outros,Outros,Brooklyn,Entire home/apt,144,4,10,0.93,1,43
Outros,Outros,Brooklyn,Entire home/apt,90,3,36,1.83,1,253
Outros,Outros,Brooklyn,Private room,60,2,1,1.0,1,210
Outros,Outros,Manhattan,Entire home/apt,165,30,6,0.13,1,43
Outros,Outros,Brooklyn,Entire home/apt,95,2,7,2.5,1,0
Outros,Outros,Brooklyn,Private room,80,2,181,5.42,1,52
Outros,Outros,Manhattan,Entire home/apt,199,30,16,0.57,1,150
Outros,Outros,Manhattan,Private room,120,1,3,0.09,1,0
Outros,Outros,Bronx,Entire home/apt,74,2,37,2.63,4,70
Outros,Outros,Brooklyn,Private room,53,1,65,2.75,12,30
Outros,Outros,Manhattan,Entire home/apt,149,3,8,0.17,1,0
Outros,Outros,Manhattan,Entire home/apt,250,2,11,0.2,1,0
Outros,Outros,Manhattan,Entire home/apt,800,3,59,1.51,1,263
Outros,Outros,Manhattan,Private room,1700,23,0,0.72,1,365
Outros,Outros,Brooklyn,Private room,70,1,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,140,1,9,3.86,1,200
Outros,Outros,Queens,Private room,38,1,28,8.94,4,365
Outros,Outros,Queens,Entire home/apt,135,5,8,0.17,1,0
Outros,Outros,Manhattan,Entire home/apt,125,3,1,0.17,1,0
Outros,Outros,Bronx,Private room,50,3,258,2.7,2,276
Outros,Outros,Queens,Entire home/apt,120,1,134,4.36,6,249
Outros,Outros,Brooklyn,Private room,99,2,41,0.82,1,143
Outros,Outros,Brooklyn,Entire home/apt,150,1,7,0.62,1,88
Outros,Outros,Brooklyn,Entire home/apt,148,3,20,1.27,1,0
Outros,Outros,Brooklyn,Private room,75,2,0,0.72,1,0
Outros,Outros,Staten Island,Private room,80,1,7,0.22,1,358
Outros,Outros,Manhattan,Private room,129,13,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,150,3,49,2.74,1,324
Outros,Outros,Bronx,Private room,45,22,10,0.36,2,186
Outros,Outros,Bronx,Entire home/apt,85,2,68,5.37,1,247
Outros,Outros,Queens,Shared room,200,1,0,0.72,2,72
Outros,Outros,Brooklyn,Private room,100,3,0,0.72,1,89
Outros,Outros,Brooklyn,Entire home/apt,379,1,0,0.72,4,227
Outros,Outros,Brooklyn,Private room,70,5,0,0.72,2,0
Outros,Outros,Queens,Private room,50,7,0,0.72,2,35
Outros,Outros,Brooklyn,Entire home/apt,347,4,22,2.19,1,70
Outros,Outros,Brooklyn,Private room,60,3,0,0.72,1,0
Outros,Outros,Queens,Private room,60,7,30,1.1,5,169
Outros,Outros,Manhattan,Entire home/apt,185,7,3,0.99,1,128
Outros,Outros,Queens,Entire home/apt,200,7,2,0.04,1,0
Outros,Outros,Staten Island,Entire home/apt,90,4,8,0.4,1,179
Outros,Outros,Brooklyn,Entire home/apt,115,2,3,0.05,1,0
Outros,Outros,Brooklyn,Entire home/apt,75,2,6,0.37,1,0
Outros,Outros,Brooklyn,Entire home/apt,195,3,12,3.71,1,38
Outros,Outros,Manhattan,Entire home/apt,170,1,0,0.72,4,78
Outros,Outros,Manhattan,Private room,73,5,5,0.47,1,0
Outros,Outros,Brooklyn,Private room,55,2,26,5.1,1,156
Outros,Outros,Brooklyn,Entire home/apt,140,4,1,0.03,1,0
Outros,Outros,Manhattan,Private room,90,2,10,2.34,1,14
Outros,Outros,Brooklyn,Entire home/apt,165,1,216,5.49,4,194
Outros,Outros,Manhattan,Private room,65,1,2,0.07,1,0
Outros,Outros,Manhattan,Private room,120,4,0,0.72,2,12
Outros,Outros,Manhattan,Entire home/apt,100,2,24,2.57,1,8
Outros,Outros,Manhattan,Entire home/apt,250,53,2,0.05,1,365
Outros,Outros,Manhattan,Entire home/apt,225,3,2,0.04,1,0
Outros,Outros,Manhattan,Private room,160,3,30,4.71,3,73
Outros,Outros,Brooklyn,Private room,50,1,70,1.79,2,0
Outros,Outros,Manhattan,Entire home/apt,160,1,73,2.38,4,229
Outros,Outros,Manhattan,Private room,45,30,2,0.04,1,0
Outros,Outros,Brooklyn,Private room,55,1,4,0.19,26,365
Outros,Outros,Manhattan,Entire home/apt,75,2,0,0.72,1,2
Outros,Outros,Manhattan,Entire home/apt,115,6,5,0.53,1,192
Outros,Outros,Brooklyn,Entire home/apt,85,3,25,1.3,1,139
Outros,Outros,Manhattan,Entire home/apt,387,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,65,1,61,1.16,1,323
Outros,Outros,Bronx,Private room,45,5,14,0.28,1,0
Outros,Outros,Queens,Entire home/apt,140,15,2,0.18,2,71
Outros,Outros,Brooklyn,Entire home/apt,99,30,5,0.36,1,320
Outros,Outros,Brooklyn,Private room,40,5,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,164,1,10,0.23,3,0
Outros,Outros,Brooklyn,Private room,55,30,22,2.03,3,365
Outros,Outros,Brooklyn,Private room,80,30,4,0.08,2,254
Outros,Outros,Manhattan,Entire home/apt,750,3,0,0.72,1,87
Outros,Outros,Manhattan,Private room,185,2,0,0.72,2,0
Outros,Outros,Manhattan,Private room,66,30,1,0.36,5,125
Outros,Outros,Brooklyn,Entire home/apt,229,3,38,0.54,1,364
Outros,Outros,Manhattan,Entire home/apt,190,2,5,0.29,1,0
Outros,Outros,Brooklyn,Private room,35,1,1,1.0,1,50
Outros,Outros,Manhattan,Entire home/apt,200,1,9,0.2,1,0
Outros,Outros,Manhattan,Private room,220,7,0,0.72,1,89
Outros,Outros,Manhattan,Private room,100,2,1,0.08,1,0
Outros,Outros,Brooklyn,Private room,42,30,2,0.86,27,311
Outros,Outros,Brooklyn,Private room,63,2,2,0.05,1,0
Outros,Outros,Brooklyn,Entire home/apt,200,5,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,90,1,0,0.72,1,0
Outros,Outros,Queens,Private room,40,20,1,1.0,1,156
Outros,Outros,Brooklyn,Entire home/apt,115,1,129,3.78,10,255
Outros,Outros,Brooklyn,Entire home/apt,205,3,5,0.12,13,72
Outros,Outros,Brooklyn,Entire home/apt,210,4,1,0.16,1,0
Outros,Outros,Bronx,Private room,35,2,21,3.35,1,252
Outros,Outros,Brooklyn,Private room,29,2,142,3.54,5,0
Outros,Outros,Manhattan,Private room,175,1,4,4.0,1,203
